qty_dot_url,qty_hyphen_url,length_url,qty_at_url,phishing
2,0,30,0,0
2,0,13,0,0
3,0,27,0,0
1,1,20,0,1
1,0,17,0,0
3,2,60,0,1
6,0,58,1,1
2,0,66,0,1
2,0,24,0,1
3,2,70,0,1
2,0,67,0,1
2,0,16,0,1
2,0,40,0,1
2,0,19,0,0
3,0,49,0,1
2,0,55,0,1
3,0,55,0,1
2,0,19,0,0
2,0,16,0,0
2,0,44,0,1
1,0,16,0,0
3,0,26,0,0
1,0,9,0,0
2,0,16,0,0
2,0,238,0,1
1,0,28,0,0
2,0,14,0,0
2,0,46,0,0
2,0,143,0,1
4,0,30,0,0
2,0,29,0,1
2,0,34,0,0
2,9,726,0,1
2,0,12,0,0
1,0,27,0,1
2,0,14,0,0
3,0,32,0,0
2,1,60,0,1
2,0,21,0,0
2,0,45,0,1
2,0,20,0,0
2,0,11,0,0
2,0,34,0,1
10,1,219,0,1
2,0,30,0,1
1,1,30,0,1
2,0,19,0,0
2,0,129,0,1
2,0,18,0,0
1,0,43,0,1
4,0,79,1,1
1,0,9,0,0
2,0,17,0,0
3,0,15,0,0
2,0,33,0,0
3,0,81,0,0
3,0,14,0,0
1,1,65,0,1
2,0,31,0,1
3,1,29,0,1
1,2,25,0,1
2,0,48,0,0
1,2,101,0,1
2,0,46,0,0
2,4,71,0,1
2,0,20,0,0
2,0,17,0,0
2,2,110,0,1
2,0,60,0,1
1,0,34,0,1
2,0,11,0,0
1,1,14,0,1
2,0,20,0,1
3,0,32,0,1
3,0,14,0,1
3,0,34,0,0
1,0,8,0,0
2,0,27,0,1
2,1,38,0,1
3,0,45,0,0
2,0,47,0,0
3,0,46,0,1
4,6,141,0,1
2,0,20,0,0
2,0,11,0,0
2,0,23,0,0
1,0,37,0,1
3,0,28,0,1
2,0,35,0,1
1,1,34,0,1
2,0,35,0,0
1,0,9,0,0
2,0,27,0,0
1,0,36,0,1
2,0,20,0,0
2,1,64,0,1
1,0,26,0,1
1,0,13,0,0
1,1,40,0,1
3,0,32,0,1
2,0,16,0,0
2,0,66,0,1
2,0,41,0,1
2,0,48,0,1
2,9,136,0,0
3,0,14,0,0
2,0,52,0,1
2,0,14,0,1
2,0,20,0,0
2,1,17,0,0
2,0,27,0,1
1,0,27,0,1
2,0,14,0,0
2,0,15,0,0
3,0,118,0,1
14,1,297,1,1
2,0,18,0,0
2,0,21,0,0
1,0,35,0,0
2,0,71,0,1
3,2,87,0,1
2,0,29,0,1
2,0,13,0,0
2,0,26,0,0
2,1,72,0,1
2,0,12,0,0
3,3,133,0,1
1,0,7,0,0
1,0,25,0,1
2,0,14,0,0
2,1,22,0,0
2,0,25,0,1
2,0,37,0,1
2,0,28,0,1
2,0,16,0,0
4,0,25,0,0
5,0,230,0,1
2,0,22,0,0
2,0,19,0,0
3,0,104,0,1
11,3,494,0,1
2,0,24,0,0
2,0,25,0,0
2,0,36,0,1
2,0,11,0,0
2,0,14,0,0
2,1,64,0,1
2,1,50,0,1
2,0,19,0,0
2,0,15,0,0
2,0,14,0,0
1,0,36,0,1
1,0,15,0,0
2,0,15,0,0
5,0,42,0,0
1,0,11,0,0
1,0,12,0,0
2,0,20,0,1
1,1,16,0,1
7,0,95,0,0
2,0,56,0,1
2,1,16,0,0
2,0,25,0,0
4,0,23,0,0
1,0,15,0,1
4,0,36,0,1
3,0,126,0,1
3,0,51,1,1
2,0,28,0,1
2,0,38,0,1
2,0,19,0,0
2,0,18,0,0
4,0,20,0,0
1,0,16,0,0
2,0,61,0,1
4,0,27,0,0
1,0,18,0,1
2,0,18,0,0
2,0,18,0,0
3,1,44,0,1
4,0,36,0,1
2,0,16,0,0
2,0,23,0,0
1,3,44,0,1
2,2,70,0,0
1,0,10,0,0
1,0,12,0,0
2,0,70,0,1
2,0,22,0,0
2,1,59,0,1
2,8,80,0,0
3,1,27,0,1
1,0,12,0,0
2,0,20,0,0
2,2,48,0,1
4,0,39,0,0
2,0,43,0,1
1,1,17,0,1
3,0,29,0,1
1,0,121,0,1
1,0,26,0,1
2,0,16,0,0
1,0,27,0,1
2,1,22,0,1
3,0,67,0,1
2,0,13,0,0
2,1,31,0,1
1,0,21,0,0
2,0,12,0,0
3,0,72,1,1
1,0,78,0,1
3,0,200,0,1
2,0,22,0,0
2,0,16,0,1
2,0,46,0,0
2,0,26,0,0
2,0,24,0,0
2,0,46,0,1
2,4,52,0,1
2,0,13,0,0
3,0,36,0,1
1,0,9,0,0
1,0,24,0,1
2,0,35,0,1
2,0,37,0,1
2,0,18,0,0
2,1,62,0,1
1,1,21,0,1
2,0,30,0,1
3,1,259,1,1
1,0,14,0,0
3,0,43,0,1
3,1,17,0,0
2,1,47,0,0
3,0,144,0,1
3,6,61,0,1
2,0,11,0,0
2,0,49,0,1
1,0,8,0,0
1,0,13,0,0
1,1,59,0,1
1,0,31,0,1
3,0,69,0,0
1,0,12,0,1
2,0,17,0,0
4,0,67,1,1
1,0,12,0,0
3,0,129,0,1
1,0,59,0,1
1,0,55,0,1
2,0,15,0,0
1,0,45,0,1
2,0,31,0,1
4,0,71,0,1
2,1,24,0,0
1,0,5,0,0
3,0,26,0,1
2,0,49,0,1
2,0,21,0,0
3,0,74,0,1
1,0,23,0,1
1,0,20,0,1
4,0,44,0,1
3,0,94,0,1
3,0,120,0,1
2,0,31,0,1
1,0,17,0,1
5,0,30,0,0
1,0,13,0,1
3,0,62,0,1
2,0,19,0,0
3,0,43,0,1
8,0,143,0,1
2,0,18,0,0
2,0,59,0,0
1,0,13,0,1
2,0,39,0,1
3,0,43,0,1
1,0,46,0,1
3,0,19,0,0
1,0,10,0,0
3,0,48,0,1
2,0,43,0,1
2,0,14,0,0
2,0,31,0,0
2,0,28,0,0
1,0,20,0,1
2,0,32,0,1
2,0,26,0,1
3,1,50,0,1
5,1,40,0,1
1,0,65,0,1
1,0,13,0,0
3,0,17,0,0
2,0,17,0,0
3,0,15,0,0
1,0,24,0,1
2,0,13,0,0
1,0,9,0,0
3,0,48,0,1
1,0,23,0,1
3,0,29,0,0
3,2,70,0,1
2,0,22,0,0
2,0,36,0,1
2,1,66,0,1
4,0,51,0,1
4,1,70,0,1
3,1,86,0,1
2,2,20,0,0
1,0,24,0,1
1,2,76,0,1
3,10,87,0,0
2,0,15,0,0
2,1,19,0,0
1,0,64,0,1
4,0,23,0,0
1,0,33,0,1
3,1,105,1,1
2,0,17,0,0
1,0,8,0,0
2,0,14,0,0
2,0,14,0,0
1,0,17,0,1
2,0,17,0,0
3,0,49,0,0
3,1,24,0,0
2,1,29,0,1
1,4,99,0,1
2,0,13,0,0
2,0,13,0,0
2,0,18,0,0
3,3,121,0,1
2,0,12,0,0
1,0,28,0,1
2,0,14,0,0
1,0,14,0,1
2,0,20,0,0
4,0,21,0,0
3,0,44,0,1
2,1,31,0,1
3,0,33,0,0
4,1,46,0,1
2,0,26,0,1
1,0,39,0,1
2,0,18,0,0
2,1,25,0,0
2,0,12,0,0
2,0,17,0,0
2,0,26,0,0
3,1,91,0,1
1,3,29,0,1
1,1,66,0,1
3,0,52,0,1
1,0,15,0,0
2,1,33,0,1
3,0,79,0,1
2,0,22,0,0
2,0,378,0,1
2,0,16,0,0
4,0,21,0,0
2,0,37,0,0
1,0,49,0,1
1,0,18,0,0
2,1,16,0,0
1,0,10,0,0
2,0,21,0,0
3,0,25,0,1
3,0,108,0,1
4,0,28,0,0
2,0,19,0,0
3,0,17,0,0
1,0,13,0,0
1,0,8,0,0
1,0,12,0,0
2,0,20,0,0
1,0,19,0,0
2,0,22,0,0
2,0,24,0,0
2,1,64,0,1
1,0,27,0,0
2,1,39,0,1
2,1,35,0,1
1,0,29,0,1
2,0,25,0,0
3,0,24,0,0
2,0,30,0,1
1,0,25,0,1
3,0,24,0,0
2,0,22,0,0
2,1,14,0,0
1,1,34,0,1
2,0,21,0,0
1,5,68,1,1
3,10,106,0,0
2,0,50,0,1
2,0,26,0,1
3,0,16,0,0
2,0,13,0,0
2,0,27,0,0
2,0,44,0,1
2,0,41,0,1
1,0,16,0,1
2,0,43,0,1
2,0,37,0,1
3,0,47,0,1
2,0,17,0,1
2,0,51,0,1
2,0,47,0,0
2,1,21,0,0
2,0,22,0,1
2,0,16,0,0
2,0,65,0,1
2,0,100,0,1
1,0,61,0,1
4,1,111,0,1
1,0,22,0,1
5,0,75,1,1
1,0,29,0,0
1,0,19,0,1
3,0,15,0,0
2,0,38,0,1
3,1,95,0,1
2,4,44,0,1
1,0,45,0,1
2,0,11,0,0
2,0,19,0,0
2,0,12,0,0
2,3,70,0,0
2,0,14,0,0
2,0,26,0,1
2,0,12,0,0
2,0,21,0,0
3,1,30,0,0
3,1,71,0,1
4,0,40,0,0
2,0,17,0,0
2,0,17,0,0
4,0,21,0,0
4,0,101,0,1
1,0,28,0,1
1,0,10,0,0
2,0,55,0,1
2,0,48,0,1
1,0,89,0,1
1,0,10,0,0
2,0,15,0,1
1,0,11,0,0
3,0,40,0,1
1,1,27,0,1
2,0,28,0,0
4,0,28,0,0
3,1,44,0,1
3,0,129,0,1
2,0,229,0,1
2,0,43,0,1
1,0,11,0,0
2,0,19,0,0
3,0,14,0,0
2,0,19,0,0
4,6,54,0,0
1,0,28,0,1
3,0,23,0,0
2,1,16,0,0
1,0,16,0,0
2,0,46,0,0
2,0,43,0,1
3,0,52,1,1
2,1,23,0,0
4,0,79,0,1
4,0,130,0,1
2,0,12,0,0
2,0,13,0,0
1,1,38,0,1
1,0,15,0,0
2,0,17,0,0
2,0,96,0,0
3,0,44,0,1
1,0,23,0,0
2,0,43,0,1
3,5,281,0,1
3,0,37,1,1
1,0,12,0,1
2,0,46,0,0
4,0,22,0,0
1,0,14,0,0
3,1,48,0,0
1,0,23,0,0
2,0,16,0,0
2,0,17,0,0
4,0,38,0,0
1,1,17,0,0
2,0,52,0,1
2,1,85,0,1
2,0,43,0,1
1,1,122,0,1
3,0,17,0,0
2,0,16,0,0
2,0,11,0,0
2,0,15,0,0
2,0,17,0,0
2,0,13,0,0
3,0,36,0,0
3,0,27,0,0
2,0,37,0,0
4,0,21,0,0
1,0,12,0,1
1,0,46,0,1
2,0,38,0,0
2,0,46,0,1
3,2,74,0,1
2,0,45,0,1
3,0,44,0,0
1,0,14,0,0
1,3,38,0,1
2,0,74,0,1
2,0,32,0,0
2,0,23,0,0
3,1,143,0,1
2,0,139,0,0
1,1,32,0,1
2,0,24,0,1
3,1,51,0,1
1,1,15,0,1
1,0,31,0,1
3,0,19,0,0
2,0,75,0,0
3,0,29,0,0
1,0,11,0,0
2,1,24,0,0
2,0,73,0,1
3,0,20,0,0
2,0,16,0,0
2,0,12,0,0
2,0,24,0,1
1,0,12,0,1
5,0,43,0,1
2,0,24,0,0
3,0,42,0,0
2,0,16,0,0
1,0,17,0,1
3,0,31,0,1
3,0,40,0,1
2,0,25,0,0
1,0,10,0,0
2,0,50,0,1
3,0,31,0,1
2,0,43,0,0
1,0,13,0,0
2,3,40,0,0
4,0,34,0,0
1,0,58,0,1
2,1,27,0,0
1,1,23,0,1
3,1,52,0,1
2,0,24,0,0
2,0,20,0,0
1,0,20,0,1
2,0,28,0,0
2,0,16,0,0
2,0,19,0,1
2,3,69,0,0
1,0,14,0,0
3,0,88,0,1
2,1,34,0,1
2,1,47,0,1
1,0,14,0,0
2,3,263,0,1
1,0,49,0,1
2,0,131,0,1
2,0,25,0,1
2,0,17,0,1
2,0,24,0,1
2,0,64,0,1
4,0,97,0,1
2,0,18,0,0
3,0,76,0,1
2,0,18,0,0
2,0,43,0,1
2,0,15,0,1
1,0,16,0,1
2,0,21,0,0
2,3,70,0,1
1,0,9,0,0
1,0,11,0,1
2,0,34,0,1
2,0,16,0,0
1,2,40,0,1
3,0,39,1,1
3,0,25,0,0
2,0,15,0,0
4,0,28,0,0
3,0,46,0,1
2,0,15,0,0
2,0,35,0,0
1,0,24,0,0
1,0,9,0,0
1,5,64,0,1
2,3,159,0,1
2,0,18,0,0
1,0,8,0,0
2,0,15,0,0
4,0,24,0,0
2,0,17,0,0
2,2,29,0,1
2,7,80,0,1
2,0,25,0,1
2,0,17,0,0
3,0,83,0,1
2,0,21,0,0
1,0,23,0,0
1,0,71,0,1
2,0,48,0,1
1,0,11,0,1
1,0,12,0,0
1,3,57,0,0
1,0,34,0,1
2,0,17,0,0
3,1,112,0,1
2,0,14,0,0
1,0,14,0,0
2,0,41,0,0
3,0,39,0,1
2,0,21,0,0
2,0,20,0,0
1,0,10,0,0
1,0,15,0,1
2,0,18,0,0
1,0,21,0,0
7,1,65,0,1
3,0,22,0,0
1,0,13,0,0
1,0,28,0,1
3,0,38,0,1
3,0,48,0,0
3,0,17,0,0
1,0,18,0,0
2,0,25,0,0
2,0,39,0,1
4,0,26,0,0
1,0,13,0,0
2,0,277,0,1
2,0,26,0,0
3,1,43,0,0
2,0,70,0,1
2,0,20,0,0
2,0,20,0,0
2,0,31,0,0
2,0,27,0,1
1,0,13,0,0
2,0,21,0,0
3,1,65,0,1
2,1,33,0,1
2,0,19,0,0
2,0,30,0,0
4,0,25,0,0
2,0,20,0,0
3,0,38,0,0
2,0,23,0,0
2,0,21,0,0
1,0,11,0,0
3,0,66,0,1
16,1,283,0,1
2,0,25,0,1
2,0,26,0,0
2,0,18,0,0
3,0,129,0,1
2,0,20,0,0
2,0,14,0,0
2,0,43,0,1
15,2,316,1,1
1,0,7,0,0
2,0,38,0,1
2,0,37,0,1
1,1,22,0,1
2,0,41,0,1
1,0,30,0,1
1,0,21,0,1
3,1,46,0,0
2,0,37,0,1
4,1,43,0,1
2,1,40,0,0
2,1,124,0,1
1,0,11,0,0
1,0,21,0,1
2,0,18,0,0
2,1,46,0,1
2,0,55,0,1
2,0,21,0,0
2,0,16,0,0
1,0,13,0,0
3,0,14,0,0
2,1,23,0,0
2,0,14,0,0
4,0,24,0,0
2,0,44,0,1
2,0,18,0,0
2,0,11,0,0
1,0,15,0,1
3,0,47,0,0
2,0,48,0,1
2,0,26,0,0
2,0,17,0,0
2,0,20,0,0
3,0,40,0,1
3,0,15,0,0
1,0,16,0,0
2,0,14,0,0
2,0,14,0,0
2,0,21,0,0
1,0,68,0,1
3,1,30,0,0
2,0,48,0,1
3,0,26,0,1
1,0,19,0,1
4,0,22,0,0
2,0,37,0,1
3,0,40,0,1
3,0,18,0,0
1,0,20,0,0
1,0,33,0,1
2,0,15,0,0
1,0,51,0,1
1,2,49,0,1
4,0,30,0,0
2,0,19,0,0
3,0,15,0,0
2,0,238,0,1
2,0,16,0,0
4,0,74,0,1
4,0,34,0,1
2,0,17,0,0
2,1,43,0,1
1,1,50,0,1
3,0,58,0,1
1,2,31,0,1
4,0,69,0,1
2,1,56,0,1
3,0,20,0,0
4,0,22,0,0
3,1,25,0,0
2,1,89,0,1
2,0,32,0,1
1,0,12,0,0
2,0,56,0,1
3,0,15,0,0
1,0,65,0,1
2,0,13,0,0
2,0,22,0,0
2,0,39,0,1
2,0,50,0,1
1,1,52,0,1
3,0,34,0,1
2,0,41,0,1
2,0,21,0,0
3,0,76,1,1
2,0,31,0,1
6,3,105,1,1
2,0,58,0,1
2,0,22,0,0
4,0,34,0,1
2,0,34,0,0
2,0,41,0,1
2,0,15,0,0
3,0,129,0,1
2,0,16,0,0
1,3,30,0,1
3,0,34,0,1
4,0,20,0,0
2,1,22,0,0
2,0,23,0,0
2,0,102,0,0
2,0,13,0,0
2,0,43,0,1
2,0,18,0,0
2,0,25,0,0
2,0,22,0,0
2,0,33,0,0
2,0,13,0,0
2,2,54,0,0
2,0,19,0,0
4,1,88,0,1
2,0,46,0,0
2,0,13,0,0
3,3,137,0,1
1,0,15,0,1
2,0,37,0,1
2,1,26,0,0
4,1,148,1,1
2,0,18,0,0
2,0,44,0,1
2,0,46,0,1
3,0,18,0,0
1,0,10,0,1
2,4,103,0,1
4,0,41,0,0
2,2,99,0,1
4,0,39,0,1
2,0,18,0,1
2,0,20,0,0
2,0,108,0,0
2,0,42,0,1
2,0,37,0,1
1,0,16,0,1
1,0,83,0,1
3,0,41,0,1
2,0,18,0,0
2,2,49,0,1
4,0,64,0,1
5,1,202,1,1
2,0,19,0,0
3,0,85,0,1
1,0,13,0,0
4,0,22,0,0
1,0,12,0,0
1,0,17,0,0
3,4,157,1,1
2,0,37,0,1
2,0,18,0,0
2,0,13,0,0
5,0,44,0,1
3,0,24,0,0
2,0,43,0,1
2,0,219,0,1
3,0,78,0,1
2,1,72,0,1
2,0,15,0,0
2,0,18,0,1
5,0,88,0,1
2,0,35,0,1
2,0,18,0,0
2,0,22,0,0
2,0,18,0,0
3,0,26,0,0
5,0,37,0,0
2,2,32,0,1
2,0,17,0,0
2,0,14,0,0
2,0,14,0,0
1,0,34,0,1
1,0,93,0,1
1,0,12,0,1
2,0,15,0,0
2,0,24,0,0
2,0,56,0,1
1,0,17,0,0
2,0,23,0,0
7,3,114,0,1
2,1,37,0,1
2,0,17,0,0
4,0,28,0,0
2,2,220,0,1
5,25,276,0,1
2,0,28,0,0
1,1,36,0,1
4,0,29,0,0
1,1,60,0,1
6,0,84,0,0
4,2,142,0,1
2,0,37,0,1
1,0,10,0,1
3,0,145,0,1
1,2,68,0,1
1,1,24,0,1
2,0,20,0,0
5,1,68,0,1
2,0,17,0,0
2,0,29,0,0
4,0,24,0,0
2,0,99,0,1
2,0,14,0,0
1,0,14,0,0
1,2,32,0,1
2,1,19,0,0
3,0,15,0,0
2,0,18,0,0
2,0,20,0,0
1,0,20,0,0
2,0,24,0,0
1,0,15,0,1
2,0,37,0,1
3,2,64,0,1
5,1,68,0,1
1,0,46,0,1
2,0,46,0,0
2,0,14,0,0
18,0,283,1,1
2,0,18,0,0
3,0,32,0,1
2,0,37,0,1
2,0,17,0,0
2,1,28,0,0
7,1,162,0,1
2,0,23,0,0
3,0,19,0,0
2,1,22,0,0
2,0,23,0,0
2,2,37,0,1
2,1,24,0,0
3,1,30,0,1
4,0,18,0,0
1,0,65,0,1
1,0,18,0,1
3,1,75,0,1
3,0,28,0,0
2,0,20,0,0
3,0,68,0,1
1,0,37,2,1
2,0,16,0,0
2,0,39,0,1
4,0,40,0,1
2,0,49,0,1
3,2,149,1,1
2,0,22,0,0
3,0,39,0,1
2,0,27,0,1
2,0,28,0,0
3,0,176,0,1
1,0,13,0,0
2,0,27,0,1
2,0,28,0,1
3,0,57,1,1
1,1,15,0,1
2,0,17,0,0
1,0,15,0,0
2,1,20,0,0
2,0,19,0,0
2,1,39,0,1
1,0,10,0,0
3,0,23,0,0
4,0,65,0,1
4,0,45,0,1
2,1,23,0,0
2,0,19,0,0
1,1,19,0,0
3,1,110,1,1
3,0,57,0,0
2,8,104,0,0
1,0,16,0,0
2,0,46,0,1
3,0,47,0,1
2,0,15,0,0
2,1,63,0,1
1,0,19,0,0
2,0,18,0,0
3,0,38,0,1
4,0,26,0,0
2,0,27,0,1
1,0,14,0,0
2,0,18,0,0
1,0,22,0,0
2,0,46,0,1
1,0,17,0,0
1,3,58,0,1
2,0,25,0,0
3,0,67,1,1
3,2,81,0,1
2,0,13,0,0
2,0,23,0,0
2,0,14,0,0
2,0,27,0,0
2,0,17,0,0
3,2,67,0,0
2,0,24,0,1
2,0,37,0,0
2,0,19,0,0
2,0,22,0,0
5,1,93,1,1
3,0,28,0,0
2,0,14,0,0
2,7,80,0,0
1,0,15,0,1
2,0,13,0,0
2,0,14,0,0
2,0,16,0,0
1,1,72,0,1
2,0,30,0,1
3,0,45,0,1
4,0,81,0,1
1,4,87,0,1
2,0,23,0,0
5,0,64,0,0
5,0,151,0,1
2,0,20,0,0
3,0,30,0,1
2,0,25,0,0
2,0,43,0,1
2,1,16,0,0
1,0,14,0,0
3,0,62,0,1
1,1,19,0,1
2,0,46,0,0
2,0,33,0,1
1,0,15,0,1
2,0,20,0,0
3,0,45,0,0
3,0,47,1,1
2,0,50,0,1
2,0,18,0,1
1,0,62,0,1
2,0,17,0,0
3,3,70,0,1
2,0,24,0,0
2,0,28,0,1
2,0,17,0,0
2,0,20,0,0
1,0,25,0,0
2,0,16,0,1
2,0,17,0,0
2,0,16,0,0
1,1,13,0,0
1,0,13,0,1
2,1,63,0,1
3,0,21,0,0
2,0,46,0,0
4,0,36,0,1
3,0,70,1,1
3,0,216,0,1
2,0,19,0,0
3,1,66,0,1
4,10,116,0,0
2,1,19,0,0
2,0,31,0,1
2,0,21,0,0
2,0,47,0,1
2,0,20,0,0
2,0,35,0,1
7,3,228,0,1
2,0,26,0,0
2,0,10,0,0
4,0,20,0,0
1,1,75,0,1
3,3,53,0,1
2,0,18,0,0
1,1,45,0,1
2,1,42,0,1
3,0,18,0,0
2,0,30,0,1
2,0,53,0,1
1,0,32,0,1
2,0,19,0,1
2,0,20,0,0
3,0,45,0,1
2,0,21,0,0
1,0,59,0,1
2,0,20,0,0
2,0,21,0,0
2,0,20,0,0
2,0,44,0,1
2,0,30,0,1
3,0,45,0,1
3,1,87,0,1
3,1,43,0,1
1,1,34,0,1
2,0,27,0,0
3,0,15,0,0
3,0,28,0,1
2,0,18,0,0
3,3,52,0,1
2,0,15,0,0
2,0,18,0,0
4,2,95,1,1
2,0,41,0,1
2,0,166,0,0
3,0,17,0,0
5,2,210,0,1
2,0,187,0,1
2,0,51,0,1
2,1,16,0,0
3,0,71,0,1
2,0,14,0,0
2,0,42,0,1
2,0,17,0,0
2,1,53,0,1
2,0,29,0,0
3,0,16,0,0
2,0,28,0,1
2,0,91,0,1
2,1,108,0,1
2,0,16,0,0
1,0,83,0,1
4,0,24,0,0
1,0,15,0,1
2,0,13,0,0
1,0,13,0,0
2,0,17,0,0
3,0,63,0,1
3,0,66,0,1
2,0,27,0,0
1,0,9,0,0
2,0,13,0,0
1,0,13,0,0
5,1,59,0,1
1,2,82,0,1
2,0,12,0,0
2,0,37,0,1
3,0,46,0,1
2,0,14,0,0
3,1,93,1,1
2,0,46,0,0
2,0,20,0,0
1,0,22,0,1
2,0,12,0,0
3,0,111,0,1
3,1,80,1,1
2,5,47,0,0
4,0,66,0,1
2,0,17,0,0
2,0,16,0,0
1,1,17,0,0
2,1,59,0,1
1,0,12,0,0
1,4,63,0,1
1,0,14,0,0
2,0,20,0,0
2,0,40,0,0
4,0,19,0,0
3,0,75,1,1
3,0,27,0,0
4,0,90,0,1
13,1,152,0,1
1,0,21,0,1
5,3,107,1,1
2,0,47,0,1
2,0,52,0,1
1,0,22,0,1
4,2,26,0,1
3,0,16,0,0
4,0,83,1,1
1,0,12,0,0
2,0,34,0,1
2,0,23,0,0
2,0,13,0,0
1,1,72,0,1
3,3,67,0,1
2,0,26,0,0
1,1,13,0,1
2,0,15,0,0
3,5,86,0,1
1,0,10,0,0
2,0,23,0,1
2,0,24,0,1
1,0,39,0,1
2,0,16,0,0
2,1,76,0,1
4,0,31,0,0
4,0,55,0,1
2,0,28,0,1
3,0,14,0,0
1,0,21,0,0
2,2,53,0,1
2,0,49,0,1
2,0,19,0,0
1,2,76,0,1
2,0,50,0,0
1,1,73,0,1
3,0,46,3,1
2,0,35,0,1
2,0,15,0,0
2,0,26,0,1
3,0,48,0,1
5,0,71,1,1
2,0,54,0,1
2,1,33,0,1
3,1,114,1,1
1,1,20,0,0
2,0,37,0,1
1,0,16,0,0
1,0,22,0,0
2,1,26,0,1
2,0,18,0,1
2,3,77,0,1
2,1,60,0,1
1,0,27,0,0
1,0,13,0,1
2,0,15,0,0
2,0,22,0,0
4,0,43,0,1
1,0,10,0,0
4,1,49,0,1
1,0,58,0,1
2,0,14,0,0
2,0,20,0,1
2,0,20,0,0
2,0,19,0,0
2,0,26,0,1
2,1,69,0,1
2,0,23,0,1
2,0,62,0,1
2,0,20,0,0
2,0,52,0,1
2,1,37,0,1
2,0,42,0,1
2,1,24,0,0
1,0,13,0,0
3,9,114,0,0
4,0,48,0,0
2,0,19,0,0
1,0,38,0,1
2,0,29,0,0
2,0,20,0,0
2,0,16,0,0
2,0,40,0,0
2,0,64,0,1
4,0,22,0,0
1,0,6,0,0
3,0,42,0,0
2,0,30,0,1
3,0,59,0,1
2,0,39,0,0
4,0,69,1,1
2,0,19,0,0
2,0,22,0,0
1,0,9,0,0
1,0,16,0,1
3,0,64,0,1
2,4,54,0,1
2,0,26,0,1
3,0,21,0,0
1,1,21,0,1
2,0,17,0,0
3,0,78,0,1
3,0,29,0,0
1,0,36,0,1
2,1,71,0,1
5,5,111,0,1
1,1,36,0,1
2,0,18,0,0
3,0,41,0,1
2,0,39,0,1
2,0,17,0,0
2,0,20,0,1
4,0,40,0,0
3,1,65,0,1
3,2,57,0,1
5,0,52,0,1
2,0,25,0,1
2,0,63,0,1
2,0,40,0,1
1,0,14,0,1
2,1,24,0,1
2,0,44,0,1
2,0,18,0,0
2,0,15,0,0
2,1,85,0,1
3,0,15,0,0
2,0,19,0,0
2,0,11,0,0
2,0,73,0,1
2,0,18,0,0
2,0,22,0,0
4,0,28,0,0
2,1,26,0,0
4,0,29,0,0
2,2,80,0,1
2,0,17,0,0
1,2,178,0,1
3,0,40,0,1
5,0,68,0,1
5,0,74,1,1
2,0,19,0,0
1,0,13,0,0
1,0,18,0,1
2,0,27,0,1
2,0,17,0,0
2,0,21,0,1
2,0,16,0,0
4,0,22,0,0
3,2,46,0,1
1,0,16,0,1
2,0,52,0,1
2,0,35,0,1
6,0,83,0,1
2,1,173,0,1
2,0,51,0,1
2,0,16,0,0
2,2,47,0,0
3,0,40,0,1
3,0,57,0,1
2,0,16,0,0
2,0,36,0,0
2,0,19,0,0
2,0,50,0,1
1,0,28,0,1
1,0,69,0,1
2,2,20,0,0
2,0,17,0,0
2,0,21,0,0
2,0,31,0,0
1,0,12,0,1
2,1,61,0,1
2,0,19,0,0
2,0,16,0,0
1,0,12,0,0
2,0,90,0,1
4,0,22,0,0
4,0,19,0,0
2,0,21,0,0
2,0,74,0,1
3,0,13,0,0
1,0,21,0,0
2,0,22,0,0
3,1,30,0,1
2,0,14,0,1
4,0,75,0,1
2,1,44,0,1
2,1,36,0,0
1,0,11,0,0
2,0,28,0,1
2,2,40,0,0
2,0,33,0,1
3,0,38,0,1
1,0,45,0,1
1,1,16,0,0
1,0,20,0,0
2,0,26,0,1
2,0,18,0,0
3,0,22,0,0
2,0,43,0,0
1,0,19,0,1
3,0,32,0,1
1,0,16,0,0
2,0,15,0,0
3,0,31,0,0
2,0,46,0,0
1,0,13,0,1
2,0,25,0,0
2,0,25,0,0
1,0,33,0,1
2,0,18,0,0
2,0,32,0,0
2,1,62,0,1
2,0,33,0,0
1,1,75,0,1
2,0,25,0,0
1,3,89,0,1
3,2,58,0,1
2,0,24,0,1
3,1,51,0,1
1,0,12,0,1
3,0,48,0,1
2,2,35,0,1
1,0,27,0,1
10,0,219,1,1
2,0,56,0,1
1,0,12,0,1
2,0,18,0,0
2,0,229,0,1
1,0,11,0,0
2,0,26,0,0
1,0,13,0,0
3,0,16,0,0
2,0,17,0,0
2,0,42,0,1
6,0,83,0,1
2,1,38,0,1
3,0,39,0,1
17,4,677,10,1
1,0,14,0,1
3,0,40,0,1
1,0,14,0,0
3,1,26,0,0
2,0,30,0,1
2,0,14,0,0
2,0,15,0,0
4,0,45,0,1
2,0,229,0,1
2,0,25,0,0
4,0,27,0,0
2,0,31,0,0
3,0,75,0,1
2,0,26,0,1
5,1,175,0,1
2,0,35,0,1
3,1,83,0,1
2,0,38,0,1
4,0,26,0,0
2,0,22,0,1
3,1,72,0,1
2,0,23,0,1
2,0,12,0,0
1,0,13,0,0
2,1,42,0,1
3,0,69,0,1
3,1,62,0,1
2,0,13,0,0
2,0,15,0,0
1,1,57,0,1
8,2,119,0,1
2,0,36,0,1
2,0,55,1,1
3,0,24,0,0
2,0,53,0,0
2,0,29,0,1
1,2,45,0,0
3,0,20,0,0
